episode_title,episode_date,length_minutes,n_episodes,title,author,frequency
NerdCast 538 - Falando mal do Whatsapp,2016-10-14,96,830,NerdCast,Jovem Nerd,Weekly podcast
NerdCast 537 - Batalha dos Crossovers 6,2016-10-07,74,830,NerdCast,Jovem Nerd,Weekly podcast
NerdTech 08 - Trabalho Remoto,2016-10-07,51,830,NerdCast,Jovem Nerd,Weekly podcast
NerdCast 536 - Bastidores da Disney Parques,2016-09-30,121,830,NerdCast,Jovem Nerd,Weekly podcast
Empreendedor 21 - Empresas Unicórnios,2016-09-30,54,830,NerdCast,Jovem Nerd,Weekly podcast
NerdCast 535 - TDAH – Um problema que… éééé…,2016-09-23,104,830,NerdCast,Jovem Nerd,Weekly podcast
NerdCast 534 - Pokemongo,2016-09-16,88,830,NerdCast,Jovem Nerd,Weekly podcast
NerdCast 533 - Stranger Things: O sucesso do passado,2016-09-09,100,830,NerdCast,Jovem Nerd,Weekly podcast
NerdCast 532 - Eles são bárbaros!,2016-09-02,82,830,NerdCast,Jovem Nerd,Weekly podcast
NerdTech 07 - Programadores top,2016-09-02,50,830,NerdCast,Jovem Nerd,Weekly podcast
NerdCast 531 - Bandas de garagem 2,2016-08-26,99,830,NerdCast,Jovem Nerd,Weekly podcast
Empreendedor 20 - Mitos do Empreendedorismo,2016-08-26,45,830,NerdCast,Jovem Nerd,Weekly podcast
"NerdCast 530 - Esquadrão Suicida, ou não…",2016-08-19,116,830,NerdCast,Jovem Nerd,Weekly podcast
NerdCast 529 - A questão Israel e Palestina,2016-08-12,98,830,NerdCast,Jovem Nerd,Weekly podcast
NerdCast 528 - À beira da extinção,2016-08-05,86,830,NerdCast,Jovem Nerd,Weekly podcast
NerdTech 06 - Ecossistema Mobile,2016-08-05,56,830,NerdCast,Jovem Nerd,Weekly podcast
"NerdCast 527 - Action figures, bonecos e hominhos",2016-07-29,102,830,NerdCast,Jovem Nerd,Weekly podcast
Empreendedor 19 - 5 admiráveis inovações,2016-07-29,46,830,NerdCast,Jovem Nerd,Weekly podcast
NerdCast 526 - A revolução buffada dos eSports,2016-07-22,132,830,NerdCast,Jovem Nerd,Weekly podcast
NerdCast 525 - A Ciência do Humor,2016-07-15,88,830,NerdCast,Jovem Nerd,Weekly podcast
NerdCast 524 - WWII: Guerra no Pacífico,2016-07-08,93,830,NerdCast,Jovem Nerd,Weekly podcast
NerdCast 523 - Game of Thrones: VINGANÇA!,2016-07-01,113,830,NerdCast,Jovem Nerd,Weekly podcast
NerdTech 05 - Machine Learning,2016-07-01,48,830,NerdCast,Jovem Nerd,Weekly podcast
"NerdCast 522 - Co-Autoria: Escrevendo a 3, 4, ou 6 mãos!",2016-06-24,88,830,NerdCast,Jovem Nerd,Weekly podcast
Empreendedor 18 - Fail fast. Or not.,2016-06-24,45,830,NerdCast,Jovem Nerd,Weekly podcast
NerdCast 521 - Demolidor: O Homem sem medo. Ou não…,2016-06-17,94,830,NerdCast,Jovem Nerd,Weekly podcast
NerdCast 520 - Especial Dia dos Namorados 2016,2016-06-10,147,830,NerdCast,Jovem Nerd,Weekly podcast
"NerdCast 519 - Nerd Rico, Nerd Pobre 3",2016-06-03,93,830,NerdCast,Jovem Nerd,Weekly podcast
NerdTech 04 - Plataformas e Arquitetura de Sistemas,2016-06-03,51,830,NerdCast,Jovem Nerd,Weekly podcast
NerdCast 518 - Rei Artur: História e mito,2016-05-27,87,830,NerdCast,Jovem Nerd,Weekly podcast
Empreendedor 17 - Empreendedores bilionários,2016-05-27,53,830,NerdCast,Jovem Nerd,Weekly podcast
NerdCast 517 - Monstros do cinema,2016-05-20,101,830,NerdCast,Jovem Nerd,Weekly podcast
NerdCast 516 - A ciência do aprendizado,2016-05-12,84,830,NerdCast,Jovem Nerd,Weekly podcast
NerdCast 515 - No octógono com Demian Maia,2016-05-06,101,830,NerdCast,Jovem Nerd,Weekly podcast
"NerdTech 03 - Velocidade, performance e otimização",2016-05-06,44,830,NerdCast,Jovem Nerd,Weekly podcast
NerdCast 514 - Turistas Babacas 2,2016-04-29,101,830,NerdCast,Jovem Nerd,Weekly podcast
"Empreendedor 16 - Línguas, Silício e Obama",2016-04-29,46,830,NerdCast,Jovem Nerd,Weekly podcast
NerdCast 513 - Cloudcast,2016-04-21,90,830,NerdCast,Jovem Nerd,Weekly podcast
NerdCast 512 - Que vício!,2016-04-15,95,830,NerdCast,Jovem Nerd,Weekly podcast
NerdCast 511 - Psicopata v Alienígena,2016-04-08,113,830,NerdCast,Jovem Nerd,Weekly podcast
"NerdCast 510 - Alexandre, o grande, magno e da Macedonia",2016-04-01,74,830,NerdCast,Jovem Nerd,Weekly podcast
NerdTech 02 - Programando no exterior,2016-04-01,45,830,NerdCast,Jovem Nerd,Weekly podcast
NerdCast 509 - O comédia Fábio Porchat,2016-03-24,72,830,NerdCast,Jovem Nerd,Weekly podcast
Empreendedor 15 - Investidores do Vale do Silício,2016-03-24,55,830,NerdCast,Jovem Nerd,Weekly podcast
NerdCast 508 - A dimensão dos games de mundo aberto,2016-03-17,103,830,NerdCast,Jovem Nerd,Weekly podcast
"NerdCast 507 - Einstein, Relatividade e Ondas Gravitacionais",2016-03-10,93,830,NerdCast,Jovem Nerd,Weekly podcast
"NerdCast 506 - Cegos, nerds e loucos 2",2016-03-04,79,830,NerdCast,Jovem Nerd,Weekly podcast
NerdTech 01 - Os buracos da tecnologia,2016-03-04,33,830,NerdCast,Jovem Nerd,Weekly podcast
NerdCast 505 - Doctor… Who?,2016-02-26,132,830,NerdCast,Jovem Nerd,Weekly podcast
Empreendedor 14 - Empreendendo entre gigantes,2016-02-26,44,830,NerdCast,Jovem Nerd,Weekly podcast
NerdCast 504 - Comfort Food,2016-02-18,103,830,NerdCast,Jovem Nerd,Weekly podcast
NerdCast 503 - Esse Zika é vírus!,2016-02-11,84,830,NerdCast,Jovem Nerd,Weekly podcast
NerdCast 502 - A moderna monarquia britânica,2016-02-04,107,830,NerdCast,Jovem Nerd,Weekly podcast
NerdCast 501 - Pega na mentira!,2016-01-29,75,830,NerdCast,Jovem Nerd,Weekly podcast
Empreendedor 13 - Empreendedorismo Digital,2016-01-29,49,830,NerdCast,Jovem Nerd,Weekly podcast
NerdCast 500 - O Melhor de 500 Nerdcasts!,2016-01-22,215,830,NerdCast,Jovem Nerd,Weekly podcast
NerdCast 499 - Bandas de Garagem,2016-01-15,92,830,NerdCast,Jovem Nerd,Weekly podcast
NerdCast 498 - RPG Cyberpunk 3: Estrada para o inferno,2016-01-08,205,830,NerdCast,Jovem Nerd,Weekly podcast
NerdCast 497 - Star Wars VII – O despertar das emoções,2015-12-24,118,830,NerdCast,Jovem Nerd,Weekly podcast
HaloCast 3 - HaloCast 3,2015-12-22,12,830,NerdCast,Jovem Nerd,Weekly podcast
NerdCast 496 - Uma viajante no Oriente Médio,2015-12-18,117,830,NerdCast,Jovem Nerd,Weekly podcast
Empreendedor 12 - A vida depois da venda,2015-12-18,42,830,NerdCast,Jovem Nerd,Weekly podcast
HaloCast 2 - HaloCast 2,2015-12-17,16,830,NerdCast,Jovem Nerd,Weekly podcast
HaloCast 1 - HaloCast 1,2015-12-11,18,830,NerdCast,Jovem Nerd,Weekly podcast
NerdCast 495 - A Revolução Star Wars,2015-12-11,118,830,NerdCast,Jovem Nerd,Weekly podcast
NerdCast 494 - Desista da Dieta,2015-12-04,122,830,NerdCast,Jovem Nerd,Weekly podcast
NerdCast 493 - NerdConnection: Política Internacional 2015,2015-11-27,89,830,NerdCast,Jovem Nerd,Weekly podcast
Empreendedor 11 - O destino de uma empresa,2015-11-27,56,830,NerdCast,Jovem Nerd,Weekly podcast
NerdCast 492 - Divertida mente no divã,2015-11-20,83,830,NerdCast,Jovem Nerd,Weekly podcast
NerdCast 491 - Filhos do Éden e o fim de tudo,2015-11-13,105,830,NerdCast,Jovem Nerd,Weekly podcast
NerdCast 490 - O Ultra-Humano,2015-11-05,95,830,NerdCast,Jovem Nerd,Weekly podcast
NerdCast 489 - Mas que mania! 3,2015-10-30,104,830,NerdCast,Jovem Nerd,Weekly podcast
Empreendedor 10 - Expandindo o seu negócio,2015-10-30,46,830,NerdCast,Jovem Nerd,Weekly podcast
NerdCast 488 - A batalha dos crossovers 5,2015-10-22,79,830,NerdCast,Jovem Nerd,Weekly podcast
NerdCast 487 - As engrenagens da Revolução industrial,2015-10-15,83,830,NerdCast,Jovem Nerd,Weekly podcast
NerdCast 486 - Nerdcast Sem Fio 3,2015-10-08,95,830,NerdCast,Jovem Nerd,Weekly podcast
NerdCast 485 - Conhecendo os Médicos Sem Fronteiras,2015-10-01,59,830,NerdCast,Jovem Nerd,Weekly podcast
NerdCast 484 - Histórias de um mecânico espacial,2015-09-25,104,830,NerdCast,Jovem Nerd,Weekly podcast
Empreendedor 09 - Adaptar-se ou morrer,2015-09-25,41,830,NerdCast,Jovem Nerd,Weekly podcast
NerdCast 483 - Entendendo Rugby… ou não.,2015-09-17,77,830,NerdCast,Jovem Nerd,Weekly podcast
NerdCast 482 - As dimensões de Interestelar,2015-09-10,107,830,NerdCast,Jovem Nerd,Weekly podcast
NerdCast 481 - A Cronologia Metal Gear,2015-09-04,112,830,NerdCast,Jovem Nerd,Weekly podcast
NerdCast 480 - Morando Sozinho,2015-08-27,79,830,NerdCast,Jovem Nerd,Weekly podcast
Empreendedor 08 - Montando sua equipe,2015-08-27,49,830,NerdCast,Jovem Nerd,Weekly podcast
NerdCast 479 - Profissão: Programador 2.0.7.9.1,2015-08-20,75,830,NerdCast,Jovem Nerd,Weekly podcast
NerdCast 478 - Negócios Disruptivos,2015-08-13,89,830,NerdCast,Jovem Nerd,Weekly podcast
NerdCast 477 - Maravilhas do Mundo,2015-08-06,88,830,NerdCast,Jovem Nerd,Weekly podcast
NerdCast 476 - Viajar é se f*der,2015-07-30,98,830,NerdCast,Jovem Nerd,Weekly podcast
Empreendedor 07 - De olho na oportunidade,2015-07-30,41,830,NerdCast,Jovem Nerd,Weekly podcast
NerdCast 475 - Profissão: Cientista,2015-07-23,90,830,NerdCast,Jovem Nerd,Weekly podcast
NerdCast 474 - A Batalha de Stalingrado,2015-07-16,69,830,NerdCast,Jovem Nerd,Weekly podcast
NerdCast 473 - A Ciência do Medo,2015-07-09,74,830,NerdCast,Jovem Nerd,Weekly podcast
NerdCast 472 - Game of Thrones: Esqueça o livro!,2015-07-02,103,830,NerdCast,Jovem Nerd,Weekly podcast
"NerdCast 471 - Elementar, meu caro Nerd",2015-06-25,82,830,NerdCast,Jovem Nerd,Weekly podcast
Empreendedor 06 - Empreendendo na crise,2015-06-25,42,830,NerdCast,Jovem Nerd,Weekly podcast
NerdCast 470 - Expresso Empreendedor 5,2015-06-18,72,830,NerdCast,Jovem Nerd,Weekly podcast
NerdCast 469 - Especial Dia dos Namorados 2015,2015-06-12,164,830,NerdCast,Jovem Nerd,Weekly podcast
NerdCast 468 - Do escambo ao e-commerce,2015-06-05,96,830,NerdCast,Jovem Nerd,Weekly podcast
NerdCast 467 - A deturpada mente dos vilões,2015-05-28,88,830,NerdCast,Jovem Nerd,Weekly podcast
Empreendedor 05 - Empresas e sustentabilidade,2015-05-28,51,830,NerdCast,Jovem Nerd,Weekly podcast
NerdCast 466 - Mad Max Fury Road: Testemunhem!,2015-05-22,107,830,NerdCast,Jovem Nerd,Weekly podcast
NerdCast 465 - As cores do sucesso de Romero Britto,2015-05-14,69,830,NerdCast,Jovem Nerd,Weekly podcast
NerdCast 464 - Babycast 2,2015-05-07,102,830,NerdCast,Jovem Nerd,Weekly podcast
NerdCast 463 - Vingadores: A carência de Ultron,2015-04-30,97,830,NerdCast,Jovem Nerd,Weekly podcast
NerdCast 462 - A ciência da linguagem,2015-04-23,82,830,NerdCast,Jovem Nerd,Weekly podcast
Empreendedor 04 - A Gestão do Negócio,2015-04-23,48,830,NerdCast,Jovem Nerd,Weekly podcast
NerdCast 461 - O Verdadeiro Coração Valente,2015-04-16,87,830,NerdCast,Jovem Nerd,Weekly podcast
"NerdCast 460 - Estudo, Perseverança e Pratos",2015-04-10,117,830,NerdCast,Jovem Nerd,Weekly podcast
NerdCast 459 - Sem Licença para Dirigir,2015-04-02,99,830,NerdCast,Jovem Nerd,Weekly podcast
NerdCast 458 - Os mundos dos RPG games,2015-03-26,83,830,NerdCast,Jovem Nerd,Weekly podcast
Empreendedor 03 - O Plano de Negócios,2015-03-26,39,830,NerdCast,Jovem Nerd,Weekly podcast
NerdCast 457 - Impossible Situation,2015-03-19,111,830,NerdCast,Jovem Nerd,Weekly podcast
NerdCast 456 - O Cramunhão,2015-03-12,90,830,NerdCast,Jovem Nerd,Weekly podcast
NerdCast 455 - Casa do Baralho,2015-03-05,112,830,NerdCast,Jovem Nerd,Weekly podcast
"NerdCast 454 - Sal, Açúcar e Gordura",2015-02-27,90,830,NerdCast,Jovem Nerd,Weekly podcast
Empreendedor 02 - Abrindo a Empresa,2015-02-27,43,830,NerdCast,Jovem Nerd,Weekly podcast
NerdCast 453 - Saudades das Tias Hanna e Barbera,2015-02-20,100,830,NerdCast,Jovem Nerd,Weekly podcast
NerdCast 452 - Colapso Urbano,2015-02-13,103,830,NerdCast,Jovem Nerd,Weekly podcast
NerdCast 451 - Como será a Terceira Guerra Mundial?,2015-02-06,95,830,NerdCast,Jovem Nerd,Weekly podcast
NerdCast 450 - O Melhor de 450 Nerdcasts!,2015-01-30,119,830,NerdCast,Jovem Nerd,Weekly podcast
Empreendedor 01 - O Valor de Uma Ideia,2015-01-30,34,830,NerdCast,Jovem Nerd,Weekly podcast
NerdCast 449 - Nômades Modernos,2015-01-22,91,830,NerdCast,Jovem Nerd,Weekly podcast
NerdCast 448 - O cliente tem sempre razão. Ou não!,2015-01-16,109,830,NerdCast,Jovem Nerd,Weekly podcast
NerdCast 447 - Nheco Nheco no Volante,2015-01-08,78,830,NerdCast,Jovem Nerd,Weekly podcast
NerdCast 446 - RPG Cyberpunk 2: O Passageiro do Futuro,2014-12-26,129,830,NerdCast,Jovem Nerd,Weekly podcast
NerdCast 445 - O Hobbit – Redenção! Ou não…,2014-12-19,119,830,NerdCast,Jovem Nerd,Weekly podcast
NerdCast 444 - NerdConnection: Política Internacional 2014,2014-12-12,97,830,NerdCast,Jovem Nerd,Weekly podcast
NerdCast 443 - Os tiros dos FPS games,2014-12-05,105,830,NerdCast,Jovem Nerd,Weekly podcast
NerdCast 442 - As Cabeças da Revolução Francesa,2014-11-27,99,830,NerdCast,Jovem Nerd,Weekly podcast
NerdCast 441 - Profissão: Engenheiro Civil,2014-11-21,100,830,NerdCast,Jovem Nerd,Weekly podcast
NerdCast 440 - Making of Podcasts,2014-11-13,112,830,NerdCast,Jovem Nerd,Weekly podcast
NerdCast 439 - Marvel & DC 2020,2014-11-07,117,830,NerdCast,Jovem Nerd,Weekly podcast
NerdCast 438 - Histórias de Faculdade 2,2014-10-31,105,830,NerdCast,Jovem Nerd,Weekly podcast
NerdCast 437 - A Guerra das Rosas,2014-10-23,83,830,NerdCast,Jovem Nerd,Weekly podcast
NerdCast 436 - Tô velho demais pra isso,2014-10-16,98,830,NerdCast,Jovem Nerd,Weekly podcast
NerdCast 435 - Criação de Mundos,2014-10-10,125,830,NerdCast,Jovem Nerd,Weekly podcast
NerdCast 434 - Nerds Cervejeiros,2014-10-02,85,830,NerdCast,Jovem Nerd,Weekly podcast
NerdCast 433 - Lendas da Fórmula 1,2014-09-25,112,830,NerdCast,Jovem Nerd,Weekly podcast
NerdCast 432 - Tecnologias do futuro 2,2014-09-18,81,830,NerdCast,Jovem Nerd,Weekly podcast
NerdCast 431 - Brincadeira de Criança,2014-09-11,86,830,NerdCast,Jovem Nerd,Weekly podcast
NerdCast 430 - Alguns Mistérios da Humanidade,2014-09-05,106,830,NerdCast,Jovem Nerd,Weekly podcast
NerdCast 429 - Profissão: Cara do TI,2014-08-28,107,830,NerdCast,Jovem Nerd,Weekly podcast
NerdCast 428 - Marvel no Cinema,2014-08-22,145,830,NerdCast,Jovem Nerd,Weekly podcast
"NerdCast 427 - Cid Não Salvo, Rei dos Trolls",2014-08-14,110,830,NerdCast,Jovem Nerd,Weekly podcast
NerdCast 426 - Nerdtour Califórnia e Comic-Con,2014-08-07,144,830,NerdCast,Jovem Nerd,Weekly podcast
NerdCast 425 - A Ciência dos Super-Heróis 2,2014-07-31,96,830,NerdCast,Jovem Nerd,Weekly podcast
NerdCast 424 - Matemática > Vida,2014-07-24,87,830,NerdCast,Jovem Nerd,Weekly podcast
NerdCast 423 - Os sonhos perpétuos de Sandman,2014-07-17,103,830,NerdCast,Jovem Nerd,Weekly podcast
"NerdCast 422 - Barba, Cabelo, Bigode e …Sobrancelha?!?",2014-07-11,100,830,NerdCast,Jovem Nerd,Weekly podcast
"NerdCast 421 - Eu, colecionador",2014-07-04,100,830,NerdCast,Jovem Nerd,Weekly podcast
NerdCast 420 - Na Guerra dos Tronos Valar Morghulis,2014-06-26,116,830,NerdCast,Jovem Nerd,Weekly podcast
NerdCast 419 - Aquecimento Global: Fato ou Mito?,2014-06-20,89,830,NerdCast,Jovem Nerd,Weekly podcast
NerdCast 418 - Debate: #vaitercopa #nãovaitercopa,2014-06-13,93,830,NerdCast,Jovem Nerd,Weekly podcast
NerdCast 417 - Especial Dia dos Namorados 2014,2014-06-06,140,830,NerdCast,Jovem Nerd,Weekly podcast
NerdCast 416 - Best Friends Forever,2014-05-30,111,830,NerdCast,Jovem Nerd,Weekly podcast
NerdCast 415 - Os Novos Jogos de Tabuleiro,2014-05-23,105,830,NerdCast,Jovem Nerd,Weekly podcast
"NerdCast 414 - Homem no volante, perigo constante",2014-05-16,100,830,NerdCast,Jovem Nerd,Weekly podcast
NerdCast 413 - NBA – Nerds Basketball Association,2014-05-08,95,830,NerdCast,Jovem Nerd,Weekly podcast
NerdCast 412 - Bugs e Gafanhotos Digitais,2014-05-01,87,830,NerdCast,Jovem Nerd,Weekly podcast
NerdCast 411 - Turistas Babacas,2014-04-25,85,830,NerdCast,Jovem Nerd,Weekly podcast
Empreendedor 410 - Expresso Empreendedor 4,2014-04-17,107,830,NerdCast,Jovem Nerd,Weekly podcast
NerdCast 409 - Alienígenas do Passado,2014-04-10,97,830,NerdCast,Jovem Nerd,Weekly podcast
NerdCast 408 - Sopranos: seu tempo acabou,2014-04-04,110,830,NerdCast,Jovem Nerd,Weekly podcast
NerdCast 407 - A Aurora do Renascimento,2014-03-27,108,830,NerdCast,Jovem Nerd,Weekly podcast
NerdCast 406 - O Obscuro e Iluminado Stephen King,2014-03-21,103,830,NerdCast,Jovem Nerd,Weekly podcast
"NerdCast 405 - Esse filme é uma merda, mas eu gosto!",2014-03-13,95,830,NerdCast,Jovem Nerd,Weekly podcast
NerdCast 404 - Nerdtour Londres – 2014,2014-03-07,108,830,NerdCast,Jovem Nerd,Weekly podcast
NerdCast 403 - Robocop vs Robocop,2014-02-28,104,830,NerdCast,Jovem Nerd,Weekly podcast
NerdCast 402 - O Sistema Solar,2014-02-21,87,830,NerdCast,Jovem Nerd,Weekly podcast
NerdCast 401 - Mas que final foda!,2014-02-14,87,830,NerdCast,Jovem Nerd,Weekly podcast
NerdCast 400 - O Melhor de 400 Nerdcasts!,2014-02-06,124,830,NerdCast,Jovem Nerd,Weekly podcast
NerdCast 399 - Outras regras não escritas da vida,2014-01-31,85,830,NerdCast,Jovem Nerd,Weekly podcast
NerdCast 398 - A Era dos Dinossauros,2014-01-24,103,830,NerdCast,Jovem Nerd,Weekly podcast
NerdCast 397 - Polêmicas da Publicidade,2014-01-17,91,830,NerdCast,Jovem Nerd,Weekly podcast
NerdCast 396 - Babycast,2014-01-10,112,830,NerdCast,Jovem Nerd,Weekly podcast
NerdCast 395 - RPG Cyberpunk 1: O grande assalto,2013-12-28,156,830,NerdCast,Jovem Nerd,Weekly podcast
NerdCast 394 - O Hobbit – A Desolação de Peter Jackson,2013-12-20,118,830,NerdCast,Jovem Nerd,Weekly podcast
"NerdCast 393 - Ouro, Diamantes e Bitcoins",2013-12-12,82,830,NerdCast,Jovem Nerd,Weekly podcast
NerdCast 392 - A Guerra dos 100 anos. Ou não…,2013-12-05,110,830,NerdCast,Jovem Nerd,Weekly podcast
"NerdCast 391 - Ela dança, eu danço. Ou não…",2013-11-29,98,830,NerdCast,Jovem Nerd,Weekly podcast
NerdCast 390 - A Era de Battlefield,2013-11-22,99,830,NerdCast,Jovem Nerd,Weekly podcast
NerdCast 389 - O buraco e o humor negro de Stephen Hawking,2013-11-14,75,830,NerdCast,Jovem Nerd,Weekly podcast
NerdCast 388 - O mundo conservado das embalagens,2013-11-07,86,830,NerdCast,Jovem Nerd,Weekly podcast
NerdCast 387 - Eu sobrevivi!,2013-11-01,76,830,NerdCast,Jovem Nerd,Weekly podcast
NerdCast 386 - A ciência e as metáforas de Gravidade,2013-10-25,93,830,NerdCast,Jovem Nerd,Weekly podcast
NerdCast 385 - Os segredos públicos de Tom Clancy,2013-10-18,83,830,NerdCast,Jovem Nerd,Weekly podcast
NerdCast 384 - Minha Vida Não Convencional,2013-10-11,90,830,NerdCast,Jovem Nerd,Weekly podcast
NerdCast 383 - Abrindo o Porta dos Fundos,2013-10-04,98,830,NerdCast,Jovem Nerd,Weekly podcast
"NerdCast 382 - Hobbies, Coleções e Manias",2013-09-27,94,830,NerdCast,Jovem Nerd,Weekly podcast
NerdCast 381 - Tecnologias do Futuro,2013-09-20,95,830,NerdCast,Jovem Nerd,Weekly podcast
NerdCast 380 - Espionagem Digital,2013-09-13,110,830,NerdCast,Jovem Nerd,Weekly podcast
NerdCast 379 - Literatura Fantástica Brasileira,2013-09-05,110,830,NerdCast,Jovem Nerd,Weekly podcast
NerdCast 378 - Pequenos Prazeres,2013-08-29,90,830,NerdCast,Jovem Nerd,Weekly podcast
NerdCast 377 - Armazenamento: Da Pedra ao Blu-ray,2013-08-22,93,830,NerdCast,Jovem Nerd,Weekly podcast
NerdCast 376 - O Mundo Canibal dos Irmãos Piologo,2013-08-15,79,830,NerdCast,Jovem Nerd,Weekly podcast
NerdCast 375 - Breaking Bad: Chutando o Balde,2013-08-09,127,830,NerdCast,Jovem Nerd,Weekly podcast
NerdCast 374 - Mitos da Ciência,2013-08-01,79,830,NerdCast,Jovem Nerd,Weekly podcast
NerdCast 373 - Regras não escritas da vida,2013-07-26,96,830,NerdCast,Jovem Nerd,Weekly podcast
NerdCast 372 - Man Of Steel: PQP!,2013-07-18,88,830,NerdCast,Jovem Nerd,Weekly podcast
NerdCast 371 - Caneladas Da História,2013-07-12,73,830,NerdCast,Jovem Nerd,Weekly podcast
NerdCast 370 - E se… ganhássemos na loteria?,2013-07-05,87,830,NerdCast,Jovem Nerd,Weekly podcast
NerdCast 369 - Profissão: Médico,2013-06-28,96,830,NerdCast,Jovem Nerd,Weekly podcast
NerdCast 368 - A previsível Guerra dos Tronos… Dracarys!,2013-06-21,95,830,NerdCast,Jovem Nerd,Weekly podcast
NerdCast 367 - Nerdtour NZ – Terra Média,2013-06-14,143,830,NerdCast,Jovem Nerd,Weekly podcast
NerdCast 366 - Especial Dia dos Namorados 2013,2013-06-07,130,830,NerdCast,Jovem Nerd,Weekly podcast
NerdCast 365 - Quantificando a Física Quântica,2013-05-31,65,830,NerdCast,Jovem Nerd,Weekly podcast
NerdCast 364 - Walking Dead: HQ vs TV,2013-05-24,87,830,NerdCast,Jovem Nerd,Weekly podcast
"NerdCast 363 - The Deep, the bad and the dirty web",2013-05-17,78,830,NerdCast,Jovem Nerd,Weekly podcast
NerdCast 362 - As Guerras dos Anjos da Morte,2013-05-10,106,830,NerdCast,Jovem Nerd,Weekly podcast
NerdCast 361 - A batalha dos crossovers 4,2013-05-03,72,830,NerdCast,Jovem Nerd,Weekly podcast
NerdCast 360 - A utopia dos futuros distópicos,2013-04-26,84,830,NerdCast,Jovem Nerd,Weekly podcast
NerdCast 359 - Aquele Tipinho de Pessoa,2013-04-18,81,830,NerdCast,Jovem Nerd,Weekly podcast
NerdCast 358 - O Poder da Retórica,2013-04-12,85,830,NerdCast,Jovem Nerd,Weekly podcast
NerdCast 357 - Mercenários e Tropas de Elite,2013-04-04,88,830,NerdCast,Jovem Nerd,Weekly podcast
"NerdCast 356 - Consultas, exames e check ups",2013-03-29,86,830,NerdCast,Jovem Nerd,Weekly podcast
NerdCast 355 - Eu só quero chocolate,2013-03-22,76,830,NerdCast,Jovem Nerd,Weekly podcast
NerdCast 354 - O turno dos RTS games,2013-03-15,91,830,NerdCast,Jovem Nerd,Weekly podcast
NerdCast 353 - Coreia Style,2013-03-08,90,830,NerdCast,Jovem Nerd,Weekly podcast
